confirmation
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
sell
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
buy
