time,open,high,low,close,tick_volume,spread,real_volume,volume
2024-09-23 08:00:00,2629.44,2630.08,2629.29,2630.07,190,3,0,190
2024-09-23 08:03:00,2630.07,2630.36,2629.3,2629.39,190,5,0,190
2024-09-23 08:06:00,2629.39,2629.64,2628.85,2629.08,174,3,0,174
2024-09-23 08:09:00,2629.06,2629.11,2627.07,2627.12,313,3,0,313
2024-09-23 08:12:00,2627.13,2628.14,2626.82,2628.04,268,3,0,268
2024-09-23 08:15:00,2628.06,2629.15,2628.06,2628.59,314,3,0,314
2024-09-23 08:18:00,2628.6,2628.77,2627.97,2628.27,126,3,0,126
2024-09-23 08:21:00,2628.28,2628.6,2627.73,2628.0,178,3,0,178
2024-09-23 08:24:00,2628.01,2628.89,2627.92,2628.67,141,4,0,141
2024-09-23 08:27:00,2628.68,2628.92,2628.31,2628.7,123,3,0,123
2024-09-23 08:30:00,2628.72,2628.72,2627.49,2627.84,370,3,0,370
2024-09-23 08:33:00,2627.82,2629.05,2627.55,2628.72,372,3,0,372
2024-09-23 08:36:00,2628.7,2629.6,2628.34,2629.25,312,3,0,312
2024-09-23 08:39:00,2629.25,2629.59,2628.75,2629.06,253,3,0,253
2024-09-23 08:42:00,2629.07,2630.23,2628.77,2630.23,238,3,0,238
2024-09-23 08:45:00,2630.24,2631.38,2630.22,2630.95,356,3,0,356
2024-09-23 08:48:00,2630.93,2631.26,2630.33,2631.22,315,4,0,315
2024-09-23 08:51:00,2631.21,2631.24,2629.69,2629.69,230,3,0,230
2024-09-23 08:54:00,2629.69,2629.69,2628.82,2629.15,278,3,0,278
2024-09-23 08:57:00,2629.15,2630.37,2628.75,2630.08,343,3,0,343
2024-09-23 09:00:00,2630.1,2630.16,2629.18,2629.49,430,3,0,430
2024-09-23 09:03:00,2629.49,2629.88,2628.6,2628.9,502,3,0,502
2024-09-23 09:06:00,2628.87,2630.18,2628.28,2628.54,454,3,0,454
2024-09-23 09:09:00,2628.53,2628.9,2627.81,2628.13,519,3,0,519
2024-09-23 09:12:00,2628.11,2629.6,2627.92,2629.53,432,3,0,432
2024-09-23 09:15:00,2629.54,2629.54,2628.5,2628.68,396,3,0,396
2024-09-23 09:18:00,2628.68,2628.71,2627.77,2628.18,430,3,0,430
2024-09-23 09:21:00,2628.19,2628.69,2627.92,2627.95,385,3,0,385
2024-09-23 09:24:00,2627.95,2627.95,2626.5,2626.57,524,3,0,524
