time,open,high,low,close,volume,spread,real_volume
2026-01-26 14:30:00,5090.08,5090.14,5084.83,5084.94,2165,8,0
2026-01-26 14:33:00,5084.95,5087.26,5084.63,5086.93,1456,8,0
2026-01-26 14:36:00,5086.96,5089.9,5086.61,5087.08,1314,8,0
2026-01-26 14:39:00,5087.07,5088.13,5084.69,5085.12,1684,8,0
2026-01-26 14:42:00,5085.04,5085.19,5079.45,5083.48,2378,8,0
2026-01-26 14:45:00,5083.56,5085.41,5082.62,5083.95,1993,8,0
2026-01-26 14:48:00,5083.98,5085.48,5082.87,5084.39,2032,8,0
2026-01-26 14:51:00,5084.35,5085.55,5081.86,5084.62,2012,8,0
2026-01-26 14:54:00,5084.45,5085.84,5077.28,5078.51,2311,8,0
2026-01-26 14:57:00,5078.52,5082.2,5077.36,5079.08,3439,8,0
2026-01-26 15:00:00,5079.06,5080.73,5066.94,5067.2,4818,8,0
2026-01-26 15:03:00,5067.16,5076.54,5066.77,5075.1,4323,8,0
2026-01-26 15:06:00,5075.09,5076.28,5070.91,5075.96,3170,8,0
2026-01-26 15:09:00,5075.97,5081.66,5075.85,5081.36,2446,8,0
2026-01-26 15:12:00,5081.37,5082.25,5078.6,5080.08,2637,8,0
2026-01-26 15:15:00,5080.18,5083.12,5078.56,5078.69,1966,8,0
2026-01-26 15:18:00,5078.67,5080.8,5072.15,5073.38,3312,8,0
2026-01-26 15:21:00,5073.35,5075.06,5069.89,5070.59,3610,8,0
2026-01-26 15:24:00,5070.56,5072.43,5067.48,5072.3,3643,8,0
2026-01-26 15:27:00,5072.37,5075.53,5071.06,5072.38,2379,8,0
2026-01-26 15:30:00,5072.36,5073.23,5055.33,5055.91,3951,8,0
2026-01-26 15:33:00,5055.94,5065.23,5054.96,5060.55,3379,8,0
2026-01-26 15:36:00,5060.61,5065.45,5060.04,5063.22,2428,8,0
2026-01-26 15:39:00,5063.19,5069.26,5062.84,5068.42,2591,8,0
2026-01-26 15:42:00,5068.4,5072.18,5067.93,5070.82,2209,8,0
2026-01-26 15:45:00,5070.78,5072.34,5067.26,5071.12,3239,8,0
2026-01-26 15:48:00,5071.11,5074.21,5070.16,5070.47,3006,8,0
2026-01-26 15:51:00,5070.47,5075.97,5068.44,5072.83,2910,8,0
2026-01-26 15:54:00,5072.8,5075.21,5068.54,5069.49,3143,8,0
2026-01-26 15:57:00,5069.47,5070.98,5067.17,5068.86,3543,8,0
2026-01-26 16:00:00,5068.87,5070.49,5058.54,5061.12,4626,8,0
2026-01-26 16:03:00,5061.12,5068.65,5061.11,5068.57,2784,8,0
2026-01-26 16:06:00,5068.57,5069.63,5067.24,5067.93,2222,8,0
2026-01-26 16:09:00,5067.93,5071.44,5067.83,5071.08,1988,8,0
2026-01-26 16:12:00,5071.0,5073.29,5069.98,5071.37,2265,8,0
2026-01-26 16:15:00,5071.39,5072.25,5063.86,5069.14,2835,8,0
2026-01-26 16:18:00,5069.13,5073.5,5067.81,5073.27,2122,8,0
2026-01-26 16:21:00,5073.27,5078.31,5073.19,5077.05,3057,8,0
2026-01-26 16:24:00,5077.09,5079.06,5074.19,5078.49,2792,8,0
2026-01-26 16:27:00,5078.52,5082.66,5076.65,5078.6,3106,8,0
2026-01-26 16:30:00,5078.57,5083.69,5075.06,5078.5,4771,8,0
2026-01-26 16:33:00,5078.52,5085.48,5077.63,5082.19,3393,8,0
2026-01-26 16:36:00,5082.05,5090.83,5081.49,5090.04,3331,8,0
2026-01-26 16:39:00,5090.01,5090.66,5081.66,5082.73,3678,8,0
2026-01-26 16:42:00,5082.72,5084.72,5079.95,5082.12,3976,8,0
2026-01-26 16:45:00,5082.1,5089.49,5081.0,5089.29,4087,8,0
2026-01-26 16:48:00,5089.32,5089.64,5084.74,5085.2,3503,8,0
2026-01-26 16:51:00,5085.08,5095.25,5084.53,5092.84,3759,8,0
2026-01-26 16:54:00,5092.89,5094.61,5090.51,5094.3,3101,8,0
2026-01-26 16:57:00,5094.35,5096.87,5093.13,5096.1,3193,8,0
2026-01-26 17:00:00,5096.23,5097.04,5085.39,5089.06,3996,8,0
2026-01-26 17:03:00,5089.08,5093.38,5088.92,5091.82,3560,8,0
2026-01-26 17:06:00,5091.83,5094.26,5090.41,5092.87,3586,8,0
2026-01-26 17:09:00,5092.85,5094.25,5089.49,5093.93,2534,8,0
2026-01-26 17:12:00,5093.97,5097.29,5093.56,5095.33,3272,8,0
2026-01-26 17:15:00,5095.32,5096.72,5089.62,5091.92,4034,8,0
2026-01-26 17:18:00,5091.96,5092.46,5084.36,5085.72,3335,8,0
2026-01-26 17:21:00,5085.74,5094.36,5085.68,5092.42,3256,8,0
2026-01-26 17:24:00,5092.42,5092.71,5087.61,5090.88,3741,8,0
2026-01-26 17:27:00,5090.88,5090.99,5086.08,5090.31,3309,8,0
2026-01-26 17:30:00,5090.34,5092.68,5086.48,5088.57,3113,8,0
2026-01-26 17:33:00,5088.46,5089.91,5075.23,5081.35,4928,8,0
2026-01-26 17:36:00,5081.41,5088.96,5081.03,5083.88,3631,8,0
2026-01-26 17:39:00,5083.85,5084.19,5074.13,5074.82,3717,8,0
2026-01-26 17:42:00,5074.8,5081.46,5074.5,5078.59,3630,8,0
2026-01-26 17:45:00,5078.58,5085.07,5077.93,5083.41,3656,8,0
2026-01-26 17:48:00,5083.43,5087.61,5082.71,5085.73,2697,8,0
2026-01-26 17:51:00,5085.69,5090.38,5083.73,5088.78,2850,8,0
2026-01-26 17:54:00,5088.75,5094.5,5087.21,5093.54,2430,8,0
2026-01-26 17:57:00,5093.57,5095.14,5090.73,5091.0,2693,8,0
2026-01-26 18:00:00,5090.99,5095.97,5089.58,5094.85,3195,8,0
2026-01-26 18:03:00,5094.89,5103.96,5094.53,5102.85,3538,8,0
2026-01-26 18:06:00,5102.81,5104.92,5099.16,5099.92,3802,8,0
2026-01-26 18:09:00,5099.88,5101.86,5096.18,5097.99,3706,8,0
2026-01-26 18:12:00,5097.98,5102.36,5096.27,5101.46,3207,8,0
2026-01-26 18:15:00,5101.48,5104.12,5097.47,5097.72,3304,8,0
2026-01-26 18:18:00,5097.71,5101.32,5092.88,5093.99,3295,8,0
2026-01-26 18:21:00,5094.07,5097.27,5090.24,5095.55,2370,8,0
2026-01-26 18:24:00,5095.58,5097.29,5091.19,5091.19,2861,8,0
2026-01-26 18:27:00,5091.27,5093.26,5070.97,5076.12,5924,8,0
2026-01-26 18:30:00,5076.19,5081.57,5070.43,5074.63,6137,8,0
2026-01-26 18:33:00,5074.67,5081.19,5074.37,5077.78,4742,8,0
2026-01-26 18:36:00,5077.77,5080.85,5066.61,5067.14,4764,8,0
2026-01-26 18:39:00,5067.07,5080.91,5065.41,5080.6,5278,8,0
2026-01-26 18:42:00,5080.62,5083.57,5074.96,5077.78,3955,8,0
2026-01-26 18:45:00,5077.74,5083.28,5077.19,5082.8,3202,8,0
2026-01-26 18:48:00,5082.78,5088.01,5082.26,5084.41,3372,8,0
2026-01-26 18:51:00,5084.43,5087.39,5083.41,5087.17,2279,8,0
2026-01-26 18:54:00,5087.17,5090.35,5085.87,5087.39,2505,8,0
2026-01-26 18:57:00,5087.36,5093.83,5087.06,5089.22,3242,8,0
2026-01-26 19:00:00,5089.18,5092.97,5088.11,5092.44,2562,8,0
2026-01-26 19:03:00,5092.45,5097.19,5089.98,5096.99,2374,8,0
2026-01-26 19:06:00,5097.0,5097.0,5090.49,5091.62,2251,8,0
2026-01-26 19:09:00,5091.54,5094.25,5085.71,5086.63,3461,8,0
2026-01-26 19:12:00,5086.62,5095.78,5086.04,5094.53,2945,8,0
2026-01-26 19:15:00,5094.56,5095.79,5091.2,5094.05,3211,8,0
2026-01-26 19:18:00,5094.01,5094.6,5091.31,5092.92,3388,8,0
2026-01-26 19:21:00,5092.94,5093.15,5088.34,5089.79,3789,8,0
2026-01-26 19:24:00,5089.83,5089.86,5081.08,5086.7,3183,8,0
2026-01-26 19:27:00,5086.71,5091.24,5085.67,5088.71,2646,8,0
2026-01-26 19:30:00,5088.68,5093.52,5082.64,5091.27,3783,8,0
2026-01-26 19:33:00,5091.32,5093.49,5088.5,5089.3,3213,8,0
2026-01-26 19:36:00,5089.3,5093.0,5088.91,5091.06,2731,8,0
2026-01-26 19:39:00,5091.07,5097.22,5090.76,5096.63,2850,8,0
2026-01-26 19:42:00,5096.61,5102.23,5095.85,5102.09,2672,8,0
2026-01-26 19:45:00,5102.13,5104.56,5098.39,5103.21,4218,8,0
2026-01-26 19:48:00,5103.21,5104.88,5100.21,5101.52,3503,8,0
2026-01-26 19:51:00,5101.52,5103.19,5098.5,5099.29,3284,8,0
2026-01-26 19:54:00,5099.3,5101.29,5097.16,5100.91,2842,8,0
2026-01-26 19:57:00,5100.93,5102.48,5099.47,5100.86,2431,8,0
2026-01-26 20:00:00,5100.9,5103.16,5099.3,5100.38,3518,8,0
2026-01-26 20:03:00,5100.38,5102.31,5093.0,5093.1,3850,8,0
2026-01-26 20:06:00,5093.07,5096.91,5087.43,5088.69,5038,8,0
2026-01-26 20:09:00,5088.75,5089.5,5078.89,5081.2,5360,8,0
2026-01-26 20:12:00,5081.19,5084.77,5076.83,5078.69,5830,8,0
2026-01-26 20:15:00,5078.66,5088.35,5076.96,5086.85,4453,8,0
2026-01-26 20:18:00,5086.8,5089.86,5082.78,5089.26,3874,8,0
2026-01-26 20:21:00,5089.26,5090.37,5083.26,5085.02,4552,8,0
2026-01-26 20:24:00,5085.04,5090.4,5084.38,5086.56,5232,8,0
2026-01-26 20:27:00,5086.52,5089.86,5083.8,5085.39,5794,8,0
2026-01-26 20:30:00,5085.4,5085.61,5074.03,5076.05,5158,8,0
2026-01-26 20:33:00,5075.99,5078.27,5068.1,5069.32,5270,8,0
2026-01-26 20:36:00,5069.32,5078.35,5068.97,5076.78,4807,8,0
2026-01-26 20:39:00,5076.76,5077.09,5060.91,5062.97,5314,8,0
2026-01-26 20:42:00,5062.96,5067.06,5058.44,5064.47,6147,8,0
2026-01-26 20:45:00,5064.45,5074.73,5063.82,5071.84,4783,8,0
2026-01-26 20:48:00,5071.83,5082.94,5069.88,5082.19,4531,8,0
2026-01-26 20:51:00,5082.2,5082.38,5075.53,5079.9,4307,8,0
2026-01-26 20:54:00,5079.99,5082.94,5073.02,5073.49,4350,8,0
2026-01-26 20:57:00,5073.53,5075.42,5068.41,5068.83,4872,8,0
2026-01-26 21:00:00,5068.84,5069.52,5046.43,5047.18,5539,8,0
2026-01-26 21:03:00,5047.23,5050.72,5036.27,5049.84,6080,8,0
2026-01-26 21:06:00,5049.85,5062.45,5048.07,5057.13,5011,8,0
2026-01-26 21:09:00,5057.15,5061.43,5051.32,5052.9,4770,8,0
2026-01-26 21:12:00,5052.82,5063.01,5051.5,5060.53,4595,8,0
2026-01-26 21:15:00,5060.46,5061.53,5043.59,5044.54,4750,8,0
2026-01-26 21:18:00,5044.48,5046.92,5034.35,5034.48,4764,8,0
2026-01-26 21:21:00,5034.45,5035.83,5021.75,5023.49,6285,8,0
2026-01-26 21:24:00,5023.48,5036.8,5020.72,5034.27,5981,8,0
2026-01-26 21:27:00,5034.21,5036.77,5024.48,5027.88,4722,8,0
2026-01-26 21:30:00,5027.83,5042.26,5025.07,5039.56,4700,8,0
2026-01-26 21:33:00,5039.6,5043.82,5035.27,5035.28,4420,8,0
2026-01-26 21:36:00,5035.28,5043.47,5030.75,5041.95,3935,8,0
2026-01-26 21:39:00,5041.97,5041.97,5028.24,5029.1,4800,8,0
2026-01-26 21:42:00,5029.19,5037.44,5027.07,5034.25,4503,8,0
2026-01-26 21:45:00,5034.33,5037.67,5020.77,5021.39,4715,8,0
2026-01-26 21:48:00,5021.39,5022.3,5008.15,5011.64,5466,8,0
2026-01-26 21:51:00,5011.56,5024.92,5010.76,5017.83,5318,8,0
2026-01-26 21:54:00,5017.87,5030.27,5014.42,5026.39,5368,8,0
2026-01-26 21:57:00,5026.35,5031.79,5024.19,5028.89,5453,8,0
2026-01-26 22:00:00,5028.91,5040.22,5026.53,5037.19,4352,8,0
2026-01-26 22:03:00,5037.21,5044.85,5034.59,5044.8,4177,8,0
2026-01-26 22:06:00,5044.82,5045.68,5035.54,5036.92,3439,8,0
2026-01-26 22:09:00,5036.91,5051.68,5036.91,5050.99,3785,8,0
2026-01-26 22:12:00,5050.9,5053.81,5047.77,5049.98,3876,8,0
2026-01-26 22:15:00,5049.95,5052.25,5040.57,5042.45,3885,8,0
2026-01-26 22:18:00,5042.41,5051.55,5041.8,5043.93,4079,8,0
2026-01-26 22:21:00,5043.97,5051.69,5042.56,5046.3,3859,8,0
2026-01-26 22:24:00,5046.32,5051.15,5044.23,5047.87,3266,8,0
2026-01-26 22:27:00,5048.03,5056.51,5047.12,5056.17,3081,8,0
2026-01-26 22:30:00,5056.2,5062.38,5054.78,5057.78,4141,8,0
2026-01-26 22:33:00,5057.82,5061.04,5052.37,5052.37,2928,8,0
2026-01-26 22:36:00,5052.35,5054.46,5035.72,5039.22,3999,8,0
2026-01-26 22:39:00,5039.14,5046.7,5038.69,5046.12,3185,8,0
2026-01-26 22:42:00,5046.2,5049.53,5043.8,5046.6,3343,8,0
2026-01-26 22:45:00,5046.69,5050.35,5043.01,5049.38,3247,8,0
2026-01-26 22:48:00,5049.37,5051.68,5046.58,5050.56,2478,8,0
2026-01-26 22:51:00,5050.51,5059.63,5049.25,5058.34,3112,8,0
2026-01-26 22:54:00,5058.38,5060.75,5054.61,5056.4,3544,8,0
2026-01-26 22:57:00,5056.42,5057.82,5053.52,5054.92,4529,8,0
2026-01-26 23:00:00,5055.01,5056.79,5051.42,5055.99,2105,8,0
2026-01-26 23:03:00,5056.0,5059.17,5052.77,5053.2,1861,8,0
2026-01-26 23:06:00,5053.2,5054.56,5045.45,5049.12,1753,8,0
2026-01-26 23:09:00,5049.12,5049.16,5039.59,5046.49,2389,8,0
2026-01-26 23:12:00,5046.48,5049.21,5034.13,5034.13,2028,8,0
2026-01-26 23:15:00,5034.15,5035.67,5022.14,5028.62,3792,8,0
2026-01-26 23:18:00,5028.65,5033.13,5023.42,5024.72,2899,8,0
2026-01-26 23:21:00,5024.72,5024.81,5011.45,5020.99,4772,8,0
2026-01-26 23:24:00,5020.97,5026.73,5017.7,5020.15,3184,8,0
2026-01-26 23:27:00,5020.11,5024.75,5018.73,5020.41,2651,8,0
2026-01-26 23:30:00,5020.37,5020.88,5005.42,5007.35,3085,8,0
2026-01-26 23:33:00,5007.37,5013.32,5005.66,5007.36,2418,8,0
2026-01-26 23:36:00,5007.32,5007.32,4989.87,4999.63,3694,8,0
2026-01-26 23:39:00,4999.66,5014.52,4997.1,5013.36,3275,8,0
2026-01-26 23:42:00,5013.35,5016.12,5004.89,5005.05,2496,8,0
2026-01-26 23:45:00,5005.04,5014.93,5004.05,5012.47,2393,8,0
2026-01-26 23:48:00,5012.45,5016.77,5010.91,5013.45,1859,8,0
2026-01-26 23:51:00,5013.48,5015.72,5006.33,5011.01,1897,8,0
2026-01-26 23:54:00,5011.04,5012.92,5007.77,5008.42,1888,8,0
2026-01-26 23:57:00,5008.46,5010.88,5006.5,5008.26,1446,8,0
2026-01-27 01:00:00,5013.6,5030.57,5013.0,5022.26,2041,8,0
2026-01-27 01:03:00,5022.12,5035.96,5019.04,5029.88,2183,8,0
2026-01-27 01:06:00,5029.93,5037.12,5029.26,5035.54,1405,8,0
2026-01-27 01:09:00,5035.5,5037.76,5029.68,5031.53,2010,8,0
2026-01-27 01:12:00,5031.61,5040.85,5031.5,5040.05,1324,8,0
2026-01-27 01:15:00,5040.08,5047.18,5037.44,5044.53,1426,8,0
2026-01-27 01:18:00,5044.53,5049.21,5044.13,5048.55,1129,8,0
2026-01-27 01:21:00,5048.63,5049.73,5045.36,5047.53,1503,8,0
2026-01-27 01:24:00,5047.53,5047.58,5044.38,5045.31,1314,8,0
2026-01-27 01:27:00,5045.35,5045.74,5041.97,5045.18,1107,8,0
2026-01-27 01:30:00,5045.24,5045.62,5040.61,5040.87,943,8,0
2026-01-27 01:33:00,5040.98,5048.18,5040.98,5048.12,1061,9,0
2026-01-27 01:36:00,5048.12,5049.36,5045.78,5048.82,750,8,0
2026-01-27 01:39:00,5048.85,5055.47,5048.46,5054.96,1189,8,0
2026-01-27 01:42:00,5054.95,5057.71,5054.9,5056.84,1144,8,0
2026-01-27 01:45:00,5056.83,5061.47,5056.72,5059.37,1231,8,0
2026-01-27 01:48:00,5059.39,5059.57,5054.73,5055.08,945,8,0
2026-01-27 01:51:00,5055.01,5056.71,5049.97,5050.14,1131,8,0
2026-01-27 01:54:00,5050.07,5051.75,5048.67,5050.35,944,8,0
2026-01-27 01:57:00,5050.38,5051.73,5043.41,5043.73,970,8,0
2026-01-27 02:00:00,5043.75,5047.1,5038.57,5045.3,1968,8,0
2026-01-27 02:03:00,5045.31,5052.74,5045.1,5052.42,1269,8,0
2026-01-27 02:06:00,5052.42,5053.52,5049.79,5049.86,1183,8,0
2026-01-27 02:09:00,5049.84,5051.48,5046.99,5050.12,869,8,0
2026-01-27 02:12:00,5050.13,5052.98,5050.13,5052.37,691,8,0
2026-01-27 02:15:00,5052.32,5052.59,5050.54,5051.19,803,8,0
2026-01-27 02:18:00,5051.2,5054.11,5047.6,5048.47,1485,8,0
2026-01-27 02:21:00,5048.47,5049.15,5046.49,5047.12,1028,8,0
2026-01-27 02:24:00,5047.15,5050.41,5046.81,5050.0,786,8,0
2026-01-27 02:27:00,5050.04,5050.37,5044.53,5045.12,671,8,0
2026-01-27 02:30:00,5045.13,5050.06,5044.14,5047.17,1220,8,0
2026-01-27 02:33:00,5047.25,5048.06,5040.97,5041.07,2191,8,0
2026-01-27 02:36:00,5041.18,5044.34,5039.45,5039.82,2154,8,0
2026-01-27 02:39:00,5039.81,5042.99,5037.45,5038.77,1481,8,0
2026-01-27 02:42:00,5038.76,5039.16,5028.74,5031.85,2043,8,0
2026-01-27 02:45:00,5031.97,5032.97,5025.38,5027.19,2239,8,0
2026-01-27 02:48:00,5027.27,5027.95,5018.23,5019.5,3002,8,0
2026-01-27 02:51:00,5019.55,5023.54,5013.91,5023.17,4503,8,0
2026-01-27 02:54:00,5023.16,5031.15,5021.12,5030.77,2549,8,0
2026-01-27 02:57:00,5030.78,5035.58,5029.79,5032.86,3044,8,0
2026-01-27 03:00:00,5032.9,5034.64,5018.59,5025.59,5160,8,0
2026-01-27 03:03:00,5025.6,5043.54,5019.2,5043.29,4230,8,0
2026-01-27 03:06:00,5043.29,5051.59,5038.45,5048.21,4737,8,0
2026-01-27 03:09:00,5048.23,5062.68,5045.84,5062.68,4312,8,0
2026-01-27 03:12:00,5062.68,5071.47,5056.62,5071.47,3699,8,0
2026-01-27 03:15:00,5071.49,5076.0,5063.86,5069.62,4361,8,0
2026-01-27 03:18:00,5069.55,5072.38,5063.58,5065.19,3644,8,0
2026-01-27 03:21:00,5065.18,5071.04,5064.88,5068.91,3605,8,0
2026-01-27 03:24:00,5068.89,5069.06,5063.89,5066.66,2794,8,0
2026-01-27 03:27:00,5066.63,5070.01,5064.57,5067.06,2509,8,0
2026-01-27 03:30:00,5067.05,5070.48,5060.58,5060.74,2809,8,0
2026-01-27 03:33:00,5060.76,5068.56,5060.58,5065.8,2662,8,0
2026-01-27 03:36:00,5065.77,5069.76,5059.92,5060.05,2540,8,0
2026-01-27 03:39:00,5060.08,5061.93,5054.57,5055.2,2980,8,0
2026-01-27 03:42:00,5055.23,5064.35,5055.09,5064.0,3560,8,0
2026-01-27 03:45:00,5064.04,5064.6,5057.18,5061.53,2474,8,0
2026-01-27 03:48:00,5061.56,5066.74,5057.95,5064.75,2731,8,0
2026-01-27 03:51:00,5064.65,5067.29,5062.09,5064.43,2668,8,0
2026-01-27 03:54:00,5064.47,5066.41,5062.84,5064.83,1898,8,0
2026-01-27 03:57:00,5064.79,5065.51,5058.99,5060.48,2990,8,0
2026-01-27 04:00:00,5060.38,5061.07,5051.56,5051.93,3479,8,0
2026-01-27 04:03:00,5051.97,5061.11,5049.55,5060.43,3026,8,0
2026-01-27 04:06:00,5060.49,5066.13,5059.09,5063.77,2195,8,0
2026-01-27 04:09:00,5063.83,5067.51,5063.09,5066.21,2368,8,0
2026-01-27 04:12:00,5066.22,5066.73,5061.22,5063.91,2162,8,0
2026-01-27 04:15:00,5063.88,5070.21,5063.88,5067.56,2872,8,0
2026-01-27 04:18:00,5067.52,5067.54,5062.76,5063.54,3721,8,0
2026-01-27 04:21:00,5063.56,5067.43,5060.24,5067.43,2094,8,0
2026-01-27 04:24:00,5067.42,5069.55,5064.88,5065.53,1232,8,0
2026-01-27 04:27:00,5065.46,5069.59,5064.45,5068.39,1462,8,0
2026-01-27 04:30:00,5068.4,5073.62,5067.43,5071.86,2845,8,0
2026-01-27 04:33:00,5071.82,5072.58,5067.61,5070.4,1964,8,0
2026-01-27 04:36:00,5070.38,5075.8,5070.36,5073.34,2210,8,0
2026-01-27 04:39:00,5073.33,5078.19,5070.95,5077.88,1255,8,0
2026-01-27 04:42:00,5077.83,5079.85,5076.17,5079.07,2757,8,0
2026-01-27 04:45:00,5079.06,5079.67,5074.23,5074.72,2633,8,0
2026-01-27 04:48:00,5074.68,5078.55,5074.68,5077.28,1750,8,0
2026-01-27 04:51:00,5077.28,5077.38,5070.61,5070.61,2162,8,0
2026-01-27 04:54:00,5070.66,5073.26,5065.5,5073.13,2889,8,0
2026-01-27 04:57:00,5073.12,5073.49,5070.9,5072.53,1690,8,0
2026-01-27 05:00:00,5072.57,5073.91,5066.57,5068.11,2263,8,0
2026-01-27 05:03:00,5068.16,5071.07,5064.34,5065.21,2715,8,0
2026-01-27 05:06:00,5065.25,5069.97,5063.92,5069.43,2027,8,0
2026-01-27 05:09:00,5069.43,5071.21,5065.86,5067.22,2122,8,0
2026-01-27 05:12:00,5067.25,5070.21,5064.5,5066.27,1840,8,0
2026-01-27 05:15:00,5066.24,5067.3,5060.35,5065.74,2649,8,0
2026-01-27 05:18:00,5065.68,5070.68,5065.37,5068.11,1542,8,0
2026-01-27 05:21:00,5068.1,5072.84,5068.1,5071.58,1554,8,0
2026-01-27 05:24:00,5071.58,5072.06,5067.68,5069.47,2518,8,0
2026-01-27 05:27:00,5069.49,5069.68,5063.82,5064.72,2516,8,0
