time,open,high,low,close,tick_volume,spread,real_volume,volume
2024-02-14 02:24:00,1992.13,1992.79,1992.11,1992.79,219,4,0,219
2024-02-14 02:27:00,1992.79,1992.89,1992.38,1992.42,124,4,0,124
2024-02-14 02:30:00,1992.42,1992.88,1992.41,1992.83,113,4,0,113
2024-02-14 02:33:00,1992.81,1992.81,1992.34,1992.5,132,4,0,132
2024-02-14 02:36:00,1992.5,1992.81,1992.45,1992.61,103,4,0,103
2024-02-14 02:39:00,1992.61,1992.91,1992.61,1992.91,152,4,0,152
2024-02-14 02:42:00,1992.91,1992.98,1992.76,1992.96,133,4,0,133
2024-02-14 02:45:00,1992.96,1993.12,1992.9,1992.93,124,4,0,124
2024-02-14 02:48:00,1992.93,1993.13,1992.42,1992.5,242,4,0,242
2024-02-14 02:51:00,1992.5,1992.81,1992.17,1992.81,291,4,0,291
2024-02-14 02:54:00,1992.79,1993.31,1992.79,1992.96,238,4,0,238
2024-02-14 02:57:00,1992.96,1993.07,1992.59,1992.72,190,4,0,190
2024-02-14 03:00:00,1992.72,1992.77,1992.17,1992.17,325,4,0,325
2024-02-14 03:03:00,1992.17,1992.19,1991.79,1991.96,275,4,0,275
2024-02-14 03:06:00,1991.96,1992.14,1991.74,1991.97,243,4,0,243
2024-02-14 03:09:00,1991.97,1992.28,1991.51,1991.53,256,4,0,256
2024-02-14 03:12:00,1991.53,1991.53,1990.87,1991.1,322,4,0,322
2024-02-14 03:15:00,1991.1,1991.1,1988.98,1989.51,664,4,0,664
2024-02-14 03:18:00,1989.51,1989.73,1988.87,1989.43,403,4,0,403
2024-02-14 03:21:00,1989.42,1989.71,1989.27,1989.69,327,4,0,327
2024-02-14 03:24:00,1989.68,1989.87,1989.46,1989.66,195,4,0,195
2024-02-14 03:27:00,1989.66,1990.66,1989.66,1990.56,288,4,0,288
2024-02-14 03:30:00,1990.55,1990.59,1990.03,1990.59,252,4,0,252
2024-02-14 03:33:00,1990.59,1990.99,1990.57,1990.76,204,4,0,204
2024-02-14 03:36:00,1990.76,1990.96,1990.5,1990.96,197,4,0,197
2024-02-14 03:39:00,1990.96,1992.28,1990.65,1992.27,249,4,0,249
2024-02-14 03:42:00,1992.27,1992.45,1991.45,1991.48,327,4,0,327
2024-02-14 03:45:00,1991.48,1991.66,1991.03,1991.24,200,4,0,200
2024-02-14 03:48:00,1991.24,1991.78,1991.04,1991.74,260,4,0,260
2024-02-14 03:51:00,1991.74,1992.82,1991.54,1992.64,392,4,0,392
2024-02-14 03:54:00,1992.64,1992.75,1992.53,1992.64,198,4,0,198
2024-02-14 03:57:00,1992.64,1992.94,1992.54,1992.9,224,4,0,224
2024-02-14 04:00:00,1992.89,1992.94,1992.36,1992.82,226,4,0,226
2024-02-14 04:03:00,1992.82,1993.25,1992.82,1993.01,241,4,0,241
2024-02-14 04:06:00,1993.01,1993.29,1992.57,1993.23,273,4,0,273
2024-02-14 04:09:00,1993.18,1993.66,1992.88,1993.05,498,4,0,498
2024-02-14 04:12:00,1993.05,1993.34,1992.31,1992.36,358,4,0,358
2024-02-14 04:15:00,1992.33,1992.54,1991.99,1992.26,164,4,0,164
2024-02-14 04:18:00,1992.26,1992.42,1991.96,1992.21,223,4,0,223
2024-02-14 04:21:00,1992.21,1992.26,1991.73,1992.02,159,4,0,159
2024-02-14 04:24:00,1992.01,1992.08,1991.78,1991.99,119,4,0,119
2024-02-14 04:27:00,1991.99,1992.07,1991.92,1991.97,156,4,0,156
2024-02-14 04:30:00,1991.97,1992.36,1991.64,1992.01,222,4,0,222
2024-02-14 04:33:00,1992.01,1992.29,1991.88,1991.88,205,4,0,205
2024-02-14 04:36:00,1991.89,1991.93,1991.31,1991.49,158,4,0,158
2024-02-14 04:39:00,1991.49,1991.59,1991.18,1991.49,165,4,0,165
2024-02-14 04:42:00,1991.44,1991.69,1991.31,1991.61,217,4,0,217
2024-02-14 04:45:00,1991.61,1991.75,1991.43,1991.68,233,4,0,233
2024-02-14 04:48:00,1991.69,1991.92,1991.6,1991.9,164,4,0,164
2024-02-14 04:51:00,1991.9,1992.06,1991.72,1992.01,146,4,0,146
2024-02-14 04:54:00,1992.01,1992.12,1991.87,1992.12,195,4,0,195
2024-02-14 04:57:00,1992.12,1992.32,1992.1,1992.25,191,4,0,191
2024-02-14 05:00:00,1992.27,1992.36,1992.01,1992.36,253,4,0,253
2024-02-14 05:03:00,1992.35,1992.36,1992.02,1992.07,193,4,0,193
2024-02-14 05:06:00,1992.07,1992.11,1991.9,1992.1,207,4,0,207
2024-02-14 05:09:00,1992.11,1992.11,1991.72,1991.91,115,4,0,115
2024-02-14 05:12:00,1991.91,1992.07,1991.66,1991.89,177,4,0,177
2024-02-14 05:15:00,1991.92,1991.96,1991.58,1991.64,170,4,0,170
2024-02-14 05:18:00,1991.64,1991.78,1991.38,1991.42,170,4,0,170
2024-02-14 05:21:00,1991.42,1991.85,1991.27,1991.79,198,4,0,198
2024-02-14 05:24:00,1991.76,1992.14,1991.74,1992.06,197,4,0,197
2024-02-14 05:27:00,1992.06,1992.43,1991.64,1992.4,192,4,0,192
2024-02-14 05:30:00,1992.41,1992.43,1992.14,1992.17,145,4,0,145
2024-02-14 05:33:00,1992.17,1992.25,1991.94,1992.22,139,4,0,139
2024-02-14 05:36:00,1992.22,1992.38,1992.11,1992.36,87,4,0,87
2024-02-14 05:39:00,1992.33,1992.69,1992.33,1992.51,127,4,0,127
2024-02-14 05:42:00,1992.51,1992.67,1992.5,1992.55,107,4,0,107
2024-02-14 05:45:00,1992.54,1992.88,1992.54,1992.88,166,4,0,166
2024-02-14 05:48:00,1992.9,1993.1,1992.64,1992.65,228,4,0,228
2024-02-14 05:51:00,1992.67,1992.73,1992.38,1992.38,108,4,0,108
2024-02-14 05:54:00,1992.37,1992.47,1992.25,1992.39,93,4,0,93
2024-02-14 05:57:00,1992.39,1992.54,1992.22,1992.49,152,4,0,152
2024-02-14 06:00:00,1992.49,1992.72,1992.45,1992.66,177,4,0,177
2024-02-14 06:03:00,1992.66,1992.94,1992.48,1992.73,236,4,0,236
2024-02-14 06:06:00,1992.75,1992.94,1992.74,1992.89,123,4,0,123
2024-02-14 06:09:00,1992.89,1992.89,1992.52,1992.68,163,4,0,163
2024-02-14 06:12:00,1992.68,1992.94,1992.51,1992.63,188,4,0,188
2024-02-14 06:15:00,1992.65,1992.68,1992.41,1992.43,160,4,0,160
2024-02-14 06:18:00,1992.43,1992.6,1992.39,1992.46,122,4,0,122
2024-02-14 06:21:00,1992.46,1992.57,1992.26,1992.47,94,4,0,94
2024-02-14 06:24:00,1992.47,1992.51,1992.26,1992.4,120,4,0,120
2024-02-14 06:27:00,1992.4,1992.6,1992.28,1992.51,152,4,0,152
2024-02-14 06:30:00,1992.49,1992.57,1992.28,1992.44,113,4,0,113
2024-02-14 06:33:00,1992.44,1992.69,1992.43,1992.67,108,4,0,108
2024-02-14 06:36:00,1992.67,1992.78,1992.31,1992.31,136,4,0,136
2024-02-14 06:39:00,1992.31,1992.55,1992.02,1992.55,159,4,0,159
2024-02-14 06:42:00,1992.55,1992.58,1992.36,1992.38,121,4,0,121
2024-02-14 06:45:00,1992.38,1992.78,1992.38,1992.64,158,4,0,158
2024-02-14 06:48:00,1992.65,1992.89,1992.65,1992.81,199,4,0,199
2024-02-14 06:51:00,1992.81,1992.82,1992.42,1992.48,123,4,0,123
2024-02-14 06:54:00,1992.49,1992.6,1992.25,1992.51,171,4,0,171
2024-02-14 06:57:00,1992.52,1992.64,1992.31,1992.42,135,4,0,135
2024-02-14 07:00:00,1992.42,1992.48,1992.21,1992.41,169,4,0,169
2024-02-14 07:03:00,1992.41,1992.8,1992.31,1992.66,257,4,0,257
2024-02-14 07:06:00,1992.65,1992.67,1992.39,1992.44,197,4,0,197
2024-02-14 07:09:00,1992.44,1992.57,1992.38,1992.41,153,4,0,153
2024-02-14 07:12:00,1992.41,1992.62,1992.36,1992.58,150,4,0,150
2024-02-14 07:15:00,1992.58,1992.73,1992.44,1992.73,143,4,0,143
2024-02-14 07:18:00,1992.73,1992.79,1992.46,1992.59,104,4,0,104
2024-02-14 07:21:00,1992.59,1992.63,1992.41,1992.54,133,4,0,133
2024-02-14 07:24:00,1992.55,1992.83,1992.41,1992.82,129,4,0,129
2024-02-14 07:27:00,1992.82,1993.08,1992.82,1992.85,115,4,0,115
2024-02-14 07:30:00,1992.85,1992.98,1992.34,1992.76,186,4,0,186
2024-02-14 07:33:00,1992.76,1993.34,1992.69,1993.28,143,4,0,143
2024-02-14 07:36:00,1993.28,1993.38,1992.98,1993.33,170,4,0,170
2024-02-14 07:39:00,1993.32,1993.39,1992.76,1992.95,124,4,0,124
2024-02-14 07:42:00,1992.95,1993.12,1992.89,1993.05,72,4,0,72
2024-02-14 07:45:00,1993.06,1993.14,1992.96,1993.05,119,4,0,119
2024-02-14 07:48:00,1993.06,1993.18,1993.03,1993.13,65,4,0,65
2024-02-14 07:51:00,1993.14,1993.37,1992.98,1993.29,151,4,0,151
2024-02-14 07:54:00,1993.29,1993.3,1992.88,1992.88,159,4,0,159
2024-02-14 07:57:00,1992.88,1993.1,1992.84,1993.03,128,4,0,128
2024-02-14 08:00:00,1993.03,1993.03,1992.63,1992.82,145,4,0,145
2024-02-14 08:03:00,1992.82,1992.82,1992.49,1992.5,147,4,0,147
2024-02-14 08:06:00,1992.51,1992.73,1992.32,1992.71,147,4,0,147
2024-02-14 08:09:00,1992.71,1992.8,1992.18,1992.2,222,4,0,222
2024-02-14 08:12:00,1992.2,1992.27,1991.81,1992.16,254,4,0,254
2024-02-14 08:15:00,1992.18,1992.5,1992.12,1992.21,148,4,0,148
2024-02-14 08:18:00,1992.21,1992.32,1992.08,1992.12,112,4,0,112
2024-02-14 08:21:00,1992.12,1992.24,1992.05,1992.2,121,4,0,121
2024-02-14 08:24:00,1992.21,1992.32,1992.11,1992.15,125,4,0,125
2024-02-14 08:27:00,1992.16,1992.32,1992.12,1992.25,186,4,0,186
2024-02-14 08:30:00,1992.25,1992.31,1991.96,1991.97,142,4,0,142
2024-02-14 08:33:00,1991.97,1992.02,1991.88,1992.01,93,4,0,93
2024-02-14 08:36:00,1992.02,1992.19,1991.79,1992.19,173,4,0,173
2024-02-14 08:39:00,1992.19,1992.33,1991.88,1992.16,158,4,0,158
2024-02-14 08:42:00,1992.16,1992.35,1992.0,1992.25,165,4,0,165
2024-02-14 08:45:00,1992.26,1992.27,1991.34,1991.36,170,4,0,170
2024-02-14 08:48:00,1991.36,1991.47,1990.99,1991.44,223,4,0,223
2024-02-14 08:51:00,1991.4,1991.87,1991.33,1991.85,165,4,0,165
2024-02-14 08:54:00,1991.86,1992.05,1991.73,1991.94,157,4,0,157
2024-02-14 08:57:00,1991.95,1992.35,1991.91,1992.35,174,4,0,174
2024-02-14 09:00:00,1992.35,1993.1,1991.89,1991.93,698,4,0,698
2024-02-14 09:03:00,1991.93,1991.93,1990.42,1990.53,494,4,0,494
2024-02-14 09:06:00,1990.53,1990.53,1989.71,1990.14,550,4,0,550
2024-02-14 09:09:00,1990.13,1990.44,1990.0,1990.42,409,4,0,409
2024-02-14 09:12:00,1990.42,1991.75,1990.42,1991.35,472,4,0,472
2024-02-14 09:15:00,1991.35,1992.17,1991.11,1991.36,498,4,0,498
2024-02-14 09:18:00,1991.36,1992.44,1991.32,1992.36,325,4,0,325
2024-02-14 09:21:00,1992.36,1992.5,1991.99,1992.21,415,4,0,415
2024-02-14 09:24:00,1992.21,1992.36,1991.79,1992.13,371,4,0,371
2024-02-14 09:27:00,1992.13,1992.57,1991.99,1992.32,310,4,0,310
2024-02-14 09:30:00,1992.32,1992.5,1991.77,1992.27,529,4,0,529
2024-02-14 09:33:00,1992.27,1992.32,1991.56,1991.58,308,4,0,308
2024-02-14 09:36:00,1991.58,1991.67,1990.69,1990.74,313,4,0,313
2024-02-14 09:39:00,1990.75,1990.87,1990.35,1990.58,292,4,0,292
2024-02-14 09:42:00,1990.59,1990.79,1990.28,1990.3,316,4,0,316
2024-02-14 09:45:00,1990.3,1990.49,1989.75,1989.78,262,4,0,262
2024-02-14 09:48:00,1989.78,1990.67,1989.78,1990.44,402,4,0,402
2024-02-14 09:51:00,1990.45,1990.81,1990.35,1990.43,328,4,0,328
2024-02-14 09:54:00,1990.43,1990.44,1989.77,1990.1,268,4,0,268
2024-02-14 09:57:00,1990.1,1990.12,1989.42,1989.51,378,4,0,378
2024-02-14 10:00:00,1989.51,1990.65,1989.5,1989.93,668,4,0,668
2024-02-14 10:03:00,1989.93,1989.95,1989.19,1989.32,389,4,0,389
2024-02-14 10:06:00,1989.32,1989.34,1987.89,1988.4,941,4,0,941
2024-02-14 10:09:00,1988.4,1989.29,1988.22,1988.63,703,4,0,703
2024-02-14 10:12:00,1988.63,1988.67,1987.69,1988.22,519,4,0,519
2024-02-14 10:15:00,1988.22,1988.26,1987.24,1987.44,664,4,0,664
2024-02-14 10:18:00,1987.44,1987.97,1987.15,1987.94,428,4,0,428
2024-02-14 10:21:00,1987.96,1988.13,1987.19,1987.34,464,4,0,464
2024-02-14 10:24:00,1987.34,1988.63,1987.34,1988.54,400,4,0,400
2024-02-14 10:27:00,1988.54,1988.85,1987.17,1987.45,461,4,0,461
2024-02-14 10:30:00,1987.45,1987.68,1986.11,1987.35,937,4,0,937
2024-02-14 10:33:00,1987.35,1987.71,1986.89,1987.52,651,4,0,651
2024-02-14 10:36:00,1987.5,1987.97,1987.21,1987.96,506,4,0,506
2024-02-14 10:39:00,1987.96,1988.25,1987.5,1987.6,378,4,0,378
2024-02-14 10:42:00,1987.59,1989.54,1987.45,1989.25,513,4,0,513
2024-02-14 10:45:00,1989.25,1989.57,1988.89,1989.08,420,4,0,420
2024-02-14 10:48:00,1989.08,1989.28,1988.84,1989.07,343,4,0,343
2024-02-14 10:51:00,1989.07,1990.0,1989.07,1989.74,648,4,0,648
2024-02-14 10:54:00,1989.74,1989.94,1989.07,1989.11,310,4,0,310
2024-02-14 10:57:00,1989.1,1989.3,1988.4,1988.51,570,4,0,570
2024-02-14 11:00:00,1988.52,1989.26,1988.51,1989.26,356,4,0,356
2024-02-14 11:03:00,1989.26,1989.32,1988.89,1988.98,288,4,0,288
2024-02-14 11:06:00,1989.01,1989.05,1988.53,1988.83,244,4,0,244
2024-02-14 11:09:00,1988.86,1989.64,1988.78,1989.63,360,4,0,360
2024-02-14 11:12:00,1989.63,1989.63,1988.93,1989.25,214,4,0,214
2024-02-14 11:15:00,1989.25,1989.63,1989.15,1989.36,275,4,0,275
2024-02-14 11:18:00,1989.36,1989.58,1988.51,1988.57,322,4,0,322
2024-02-14 11:21:00,1988.57,1989.32,1988.46,1989.32,335,4,0,335
2024-02-14 11:24:00,1989.32,1989.81,1989.21,1989.7,408,4,0,408
2024-02-14 11:27:00,1989.71,1990.21,1989.58,1989.97,353,4,0,353
2024-02-14 11:30:00,1989.97,1990.72,1989.88,1990.37,372,4,0,372
2024-02-14 11:33:00,1990.37,1990.47,1989.83,1989.84,333,4,0,333
2024-02-14 11:36:00,1989.84,1989.93,1989.23,1989.28,316,4,0,316
2024-02-14 11:39:00,1989.28,1990.43,1989.16,1990.13,375,4,0,375
